tower_id,adm3_name,lat_r,lon_r,lat,lon,cell_count,radios,networks,max_range_m,nearest_other_site_km,isolation_score,earthquake_raw,cyclone_raw,earthquake_score,cyclone_score,flood_score,historical_hazard_score,legacy_score,analysis_area,adm2_name,adm2_pcode,estimated_population_nearest,estimated_population_primary_5km,estimated_people_per_cell,flood_frequency,flood_count,flood_history_score,historical_flood_exposed_population_assigned
1554,Dagon Myothit (North),16.8947,96.18006,16.894698,96.180061,1,UMTS,MPT,1000,0.1494771517653478,0.4538521576264309,147.846012652592,0.0656137383827349,0.7284695398496616,0.8557768852282849,0.0,0.747565641656455,0.55,Yangon City,Yangon (East),MMR013D002,557.1929550170898,557.1929550170898,557.1929550170898,0.0,0.0,0.0,0.0
1555,Dagon Myothit (North),16.89475,96.19381,16.894751,96.193806,1,UMTS,MPT,1000,0.0272299531671737,0.0825867106156998,147.42038246979712,0.0657913979303098,0.7089947069171136,0.8642242192706672,0.0,0.7322791337701466,0.55,Yangon City,Yangon (East),MMR013D002,122.09192276000977,122.09192276000977,122.09192276000977,0.0,0.0,0.0,0.0
1556,Dagon Myothit (North),16.89491,96.18462,16.894912719727,96.184616088867,1,UMTS,Ooredoo,1000,0.1461124414982364,0.4436335131445494,147.7107961475238,0.0656675560943786,0.7222826692930798,0.8583358030790634,0.0,0.7426906393609773,0.55,Yangon City,Yangon (East),MMR013D002,371.44232177734375,371.44232177734375,371.44232177734375,0.0,0.0,0.0,0.0
1557,Dagon Myothit (North),16.89491,96.18599,16.894912719727,96.185989379883,1,UMTS,MPT,1000,0.1461124414982364,0.4436335131445494,147.66824611639933,0.0656854451914777,0.7203357802308837,0.8591863916400232,0.0,0.7411633719422547,0.55,Yangon City,Yangon (East),MMR013D002,565.3813247680664,565.3813247680664,565.3813247680664,0.0,0.0,0.0,0.0
1558,Dagon Myothit (North),16.89491,96.18874,16.894912719727,96.188735961914,1,UMTS,Ooredoo,1000,0.1527032045968448,0.4636496986768632,147.582872754562,0.0657212139509598,0.7164294972042565,0.8608871201612417,0.0,0.7380981406478042,0.55,Yangon City,Yangon (East),MMR013D002,1205.4067687988281,1205.4067687988281,1205.4067687988281,0.0,0.0,0.0,0.0
1559,Dagon Myothit (North),16.89494,96.19364,16.894939,96.193642,1,UMTS,MPT,1000,0.0272299531671737,0.0825867106156998,147.43011388195265,0.0657843929900722,0.7094399705135116,0.8638911492446465,0.0,0.7326076473231818,0.55,Yangon City,Yangon (East),MMR013D002,274.5973587036133,274.5973587036133,274.5973587036133,0.0,0.0,0.0,0.0
1560,Dagon Myothit (North),16.8956,96.18324,16.895599,96.183243,1,GSM,MPT,1000,0.1648206615032993,0.500450485170103,147.7700645972611,0.0656319420675158,0.7249945144663368,0.8566424317651599,0.0,0.7447417020611602,0.75,Yangon City,Yangon (East),MMR013D002,1209.3470458984375,1209.3470458984375,1209.3470458984375,0.0,0.0,0.0,0.0
1561,Dagon Myothit (North),16.89604,96.18021,16.896035,96.180207,1,UMTS,MPT,1000,0.015102782565017,0.045756423572604,147.8743326148691,0.0655811428943281,0.7297653279687769,0.854227039004959,0.0,0.7484345846242042,0.55,Yangon City,Yangon (East),MMR013D002,211.78006744384766,211.78006744384766,211.78006744384766,0.0,0.0,0.0,0.0
1562,Dagon Myothit (North),16.89616,96.18026,16.896161,96.18026,1,UMTS,MPT,1000,0.015102782565017,0.045756423572604,147.87579881076695,0.0655785828682765,0.729832414188954,0.8541053152050788,0.0,0.7484733493413727,0.55,Yangon City,Yangon (East),MMR013D002,552.2598495483398,552.2598495483398,552.2598495483398,0.0,0.0,0.0,0.0
1563,Dagon Myothit (North),16.89629,96.18599,16.896286010742,96.185989379883,1,UMTS,Telenor,1000,0.1461113776744249,0.4436302823054998,147.70188072509518,0.0656499535277884,0.7218747415442052,0.8574988384350566,0.0,0.7422183560778328,0.55,Yangon City,Yangon (East),MMR013D002,1466.5771408081055,1466.5771408081055,1466.5771408081055,0.0,0.0,0.0,0.0
1564,Dagon Myothit (North),16.89629,96.18736,16.896286010742,96.187362670898,1,UMTS,MPT,1000,0.1461113776744249,0.4436302823054998,147.6592210517099,0.0656678254107812,0.7199228357684442,0.8583486085018335,0.0,0.7406867016784525,0.55,Yangon City,Yangon (East),MMR013D002,307.665283203125,307.665283203125,307.665283203125,0.0,0.0,0.0,0.0
1565,Dagon Myothit (North),16.89629,96.18874,16.896286010742,96.188735961914,1,UMTS,Ooredoo,1000,0.1461113777827114,0.4436302826343665,147.61647033758098,0.0656856941436962,0.7179667643969528,0.8591982287891063,0.0,0.7391514840557759,0.55,Yangon City,Yangon (East),MMR013D002,627.3554306030273,627.3554306030273,627.3554306030273,0.0,0.0,0.0,0.0
1566,Dagon Myothit (North),16.89629,96.19423,16.896286010742,96.194229125977,2,"GSM, UMTS",MPT,1000,0.1622853351108236,0.4927506842976548,147.44456062592303,0.0657571374118921,0.7101009854899284,0.8625952044077446,0.0,0.7329751183276008,0.55,Yangon City,Yangon (East),MMR013D002,358.407470703125,358.407470703125,179.2037353515625,0.0,0.0,0.0,0.0
1567,Dagon Myothit (North),16.89688,96.17889,16.896875,96.178886,1,UMTS,MPT,1000,0.166354515922819,0.5051088098862727,147.93557144815125,0.065542275194867,0.73256732861479,0.852378962471562,0.0,0.7505390736933057,0.55,Yangon City,Yangon (East),MMR013D002,1079.298225402832,1079.298225402832,1079.298225402832,0.0,0.0,0.0,0.0
1568,Dagon Myothit (North),16.897,96.17408,16.896997,96.17408,1,UMTS,MPT,1000,0.5115128088957934,1.0,148.08551695926005,0.0654765298313135,0.7394281291309897,0.8492529101132419,0.0,0.7559018462783273,0.55,Yangon City,Yangon (East),MMR013D002,2806.6680221557617,2806.6680221557617,2806.6680221557617,0.0,0.0,0.0,0.0
1569,Dagon Myothit (North),16.89766,96.19011,16.897659301758,96.19010925293,1,UMTS,Telenor,1000,0.1527032045968448,0.4636496986768632,147.60729330137906,0.0656680426990466,0.7175468664337146,0.8583589400972167,0.0,0.7386686774832399,0.55,Yangon City,Yangon (East),MMR013D002,750.8590927124023,750.8590927124023,750.8590927124023,0.0,0.0,0.0,0.0
1570,Dagon Myothit (North),16.89766,96.19286,16.897659301758,96.192855834961,1,GSM,MPT,1000,0.1527032045968448,0.4636496986768632,147.52130071375396,0.0657037362214933,0.7136122505508853,0.8600560912572449,0.0,0.7355788266568392,0.75,Yangon City,Yangon (East),MMR013D002,587.0404891967773,587.0404891967773,587.0404891967773,0.0,0.0,0.0,0.0
1571,Dagon Myothit (North),16.89903,96.18874,16.899032592773,96.188735961914,1,UMTS,Ooredoo,1000,0.1461092500917225,0.4436238208245653,147.68392243444873,0.0656147050688767,0.7210530547272667,0.8558228491005648,0.0,0.7412685238832614,0.55,Yangon City,Yangon (East),MMR013D002,1135.2351989746094,1135.2351989746094,1135.2351989746094,0.0,0.0,0.0,0.0
1572,Dagon Myothit (North),16.89903,96.19011,16.899032592773,96.19010925293,2,UMTS,Ooredoo,1000,0.1461092499861447,0.4436238205039249,147.6410433809691,0.0656325425342143,0.7190911111514185,0.8566709826809569,0.0,0.7397280918808493,0.55,Yangon City,Yangon (East),MMR013D002,153.6201171875,153.6201171875,76.81005859375,0.0,0.0,0.0,0.0
1573,Dagon Myothit (North),16.89903,96.19148,16.899032592773,96.191482543945,2,UMTS,Ooredoo,1000,0.1461092499861447,0.4436238205039249,147.59807352605867,0.0656503768336923,0.7171250129296676,0.8575189657314553,0.0,0.7381841058499357,0.55,Yangon City,Yangon (East),MMR013D002,491.75003814697266,491.75003814697266,245.87501907348633,0.0,0.0,0.0,0.0
1574,Dagon Myothit (North),16.89903,96.19286,16.899032592773,96.192855834961,4,UMTS,"MPT, Ooredoo, Telenor",1000,0.1461092500917225,0.4436238208245653,147.5550130503904,0.0656682079592201,0.715154768328759,0.8583667978673637,0.0,0.7366365727595496,0.55,Yangon City,Yangon (East),MMR013D002,503.2150650024414,503.2150650024414,125.80376625061035,0.0,0.0,0.0,0.0
1575,Dagon Myothit (North),16.90015,96.17979,16.90015,96.179787,5,UMTS,MPT,1000,0.1967213871513729,0.5973331729004676,147.98874364501577,0.0654696042535146,0.7350002379629779,0.8489236136025728,0.0,0.752088744308917,0.55,Yangon City,Yangon (East),MMR013D002,2170.027847290039,2170.027847290039,434.0055694580078,0.0,0.0,0.0,0.0
1576,Dagon Myothit (North),16.90044,96.17796,16.90044,96.177963,1,UMTS,MPT,1000,0.1967213871513729,0.5973331729004676,148.0519687545439,0.0654384304729374,0.7378931212569155,0.8474413665660668,0.0,0.7543253580532883,0.55,Yangon City,Yangon (East),MMR013D002,2937.9528999328613,2937.9528999328613,2937.9528999328613,0.0,0.0,0.0,0.0
1577,Dagon Myothit (North),16.90109,96.1908,16.901093,96.190796,1,GSM,MPT,1000,0.1056259485637918,0.3206758006605931,147.67034948409346,0.0655882200568119,0.7204320204321072,0.854563543045348,0.0,0.7405517488240932,0.75,Yangon City,Yangon (East),MMR013D002,584.9609603881836,584.9609603881836,584.9609603881836,0.0,0.0,0.0,0.0
1578,Dagon Myothit (North),16.90178,96.19148,16.901779174805,96.191482543945,1,UMTS,Ooredoo,1000,0.1056259485637918,0.3206758006605931,147.6657922455957,0.0655793989836568,0.7202235026578389,0.8541441197575458,0.0,0.7403115952227949,0.55,Yangon City,Yangon (East),MMR013D002,1443.4996719360352,1443.4996719360352,1443.4996719360352,0.0,0.0,0.0,0.0
1579,Dagon Myothit (North),16.90205,96.18736,16.902054,96.187363,1,GSM,MPT,1000,0.3663471545680965,1.0,147.80133873897253,0.0655188850854111,0.7264254719255556,0.8512668124601521,0.0,0.745151673005745,0.75,Yangon City,Yangon (East),MMR013D002,2902.7147254943848,2902.7147254943848,2902.7147254943848,0.0,0.0,0.0,0.0
1580,Dagon Myothit (North),16.90453,96.18187,16.904525756836,96.181869506836,1,UMTS,Telenor,1000,0.3679007092009251,1.0,148.03325740863392,0.0653839748498788,0.7370369781771476,0.8448521173827754,0.0,0.7532092490579918,0.55,Yangon City,Yangon (East),MMR013D002,3840.9060440063477,3840.9060440063477,3840.9060440063477,0.0,0.0,0.0,0.0
1581,Dagon Myothit (North),16.90453,96.19011,16.904525756836,96.19010925293,2,GSM,MPT,1000,0.3385558373035914,1.0,147.77689866470683,0.0654907103218796,0.7253072092119998,0.8499271623126423,0.0,0.7440002021770962,0.75,Yangon City,Yangon (East),MMR013D002,5469.447853088379,5469.447853088379,2734.7239265441895,0.0,0.0,0.0,0.0
1582,Dagon Myothit (North),16.9077,96.18091,16.907705,96.180912,1,UMTS,Ooredoo,1000,0.3200458842501938,0.9718703816692846,148.14238269891325,0.0652898168397332,0.7420300376048199,0.8403751040428036,0.0,0.7567817975705173,0.55,Yangon City,Yangon (East),MMR013D002,5073.480312347412,5073.480312347412,5073.480312347412,0.0,0.0,0.0,0.0
1583,Dagon Myothit (North),16.91002,96.17912,16.910018920898,96.179122924805,1,UMTS,Telenor,1000,0.3200458842501938,0.9718703816692846,148.2558105621282,0.0652072556931694,0.7472199625098203,0.836449496928147,0.0,0.7606043926725692,0.55,Yangon City,Yangon (East),MMR013D002,4743.676429748535,4743.676429748535,4743.676429748535,0.0,0.0,0.0,0.0
1584,Dagon Myothit (North),16.91551,96.17912,16.915512084961,96.179122924805,1,UMTS,Telenor,1000,0.6108128187212363,1.0,148.39502327449844,0.0650664075919899,0.75358968069497,0.829752468954479,0.0,0.7650140989338963,0.55,Yangon City,Yangon (East),MMR013D002,5916.5798988342285,5916.5798988342285,5916.5798988342285,0.0,0.0,0.0,0.0
1585,Dagon Myothit (Seikkan),16.80565,96.23817,16.805648803711,96.238174438477,1,GSM,MPT,1000,0.1527032047078947,0.4636496990141223,144.02271966257285,0.0687417807170555,0.5535336559706612,1.0,0.0,0.620503607575062,0.75,Yangon City,Yangon (East),MMR013D002,313.7630252838135,313.7630252838135,313.7630252838135,0.0,0.0,0.0,61.31070899963379
1586,Dagon Myothit (Seikkan),16.80702,96.2368,16.807022094727,96.236801147461,1,UMTS,MPT,1000,0.1461803448453796,0.4438397360013488,144.09512514193466,0.068685934665965,0.5568465897591273,1.0,0.0,0.6233196012952582,0.55,Yangon City,Yangon (East),MMR013D002,568.6894912719727,568.6894912719727,568.6894912719727,0.0,0.0,0.0,0.0
1587,Dagon Myothit (Seikkan),16.80702,96.23817,16.807022094727,96.238174438477,1,GSM,MPT,1000,0.1461803447383962,0.4438397356764397,144.05031257641434,0.0687046221890128,0.554796177776931,1.0,0.0,0.6215767511103913,0.75,Yangon City,Yangon (East),MMR013D002,324.85556411743164,324.85556411743164,324.85556411743164,0.0,0.0,0.0,0.0
1588,Dagon Myothit (Seikkan),16.80702,96.23955,16.807022094727,96.239547729492,1,GSM,MPT,1000,0.1461803447383962,0.4438397356764397,144.00541898060266,0.068723306231263,0.5527420582301618,1.0,0.0,0.6198307494956374,0.75,Yangon City,Yangon (East),MMR013D002,287.0283088684082,287.0283088684082,287.0283088684082,0.0,0.0,0.0,0.0
1589,Dagon Myothit (Seikkan),16.80702,96.24092,16.807022094727,96.240921020508,1,GSM,MPT,1000,0.1461803448440254,0.443839735997236,143.96044450695527,0.0687419867839716,0.5506842380944733,1.0,0.0,0.6180816023803023,0.75,Yangon City,Yangon (East),MMR013D002,1115.0003280639648,1115.0003280639648,1115.0003280639648,0.0,0.0,0.0,0.0
1590,Dagon Myothit (Seikkan),16.81046,96.23955,16.810455,96.239548,1,GSM,MPT,1000,0.3817221783515587,1.0,144.07470174082954,0.0686304622339158,0.5559121110954552,0.9992156952016552,0.0,0.6224076487113852,0.75,Yangon City,Yangon (East),MMR013D002,2803.922653198242,2803.922653198242,2803.922653198242,0.0,0.0,0.0,0.0
1591,Dagon Myothit (Seikkan),16.81114,96.26427,16.811141967773,96.264266967773,1,UMTS,Ooredoo,1000,0.305406409416143,0.9274102121881708,143.26606889438358,0.0689468010674265,0.5189128797794407,1.0,0.0,0.5910759478125246,0.55,Yangon City,Yangon (East),MMR013D002,10740.32592177391,10286.076273918152,10740.32592177391,0.0,0.0,0.0,230.88292694091797
1592,Dagon Myothit (Seikkan),16.81389,96.26427,16.813888549805,96.264266967773,1,UMTS,Ooredoo,1000,0.305406409416143,0.9274102121881708,143.32141755907867,0.0688720815755838,0.5214453740468782,1.0,0.0,0.5932285679398465,0.55,Yangon City,Yangon (East),MMR013D002,1227.4489707946777,1227.4489707946777,1227.4489707946777,0.0,0.0,0.0,0.0
1593,Dagon Myothit (Seikkan),16.81458,96.24985,16.814576,96.249847,1,GSM,MPT,1500,0.6964512073921378,1.0,143.81870035137143,0.0686585491202631,0.5441986929880762,1.0,0.0,0.6125688890398647,0.75,Yangon City,Yangon (East),MMR013D002,4831.598537445068,4831.598537445068,4831.598537445068,0.0,0.0,0.0,123.98666191101074
1594,Dagon Myothit (Seikkan),16.81664,96.24367,16.816635131836,96.243667602539,1,UMTS,MPT,1000,0.6964512073921378,1.0,144.0652529725328,0.068519306386853,0.5554797799511054,0.993930470828852,0.0,0.6212473835827674,0.55,Yangon City,Yangon (East),MMR013D002,4682.8277378082275,4682.8277378082275,4682.8277378082275,0.0,0.0,0.0,0.0
1595,Dagon Myothit (Seikkan),16.81664,96.26289,16.816635131836,96.262893676758,1,UMTS,Ooredoo,1000,0.3385851609103853,1.0,143.42351855431335,0.0687789166080772,0.5261170348097157,1.0,0.0,0.5971994795882584,0.55,Yangon City,Yangon (East),MMR013D002,1995.302791595459,1995.302791595459,1995.302791595459,0.0,0.0,0.0,0.0
1596,Dagon Myothit (Seikkan),16.81801,96.25832,16.818009,96.258315,1,GSM,MPT,2547,0.510734661332728,1.0,143.60579303975095,0.0686799049313638,0.5344570569586479,1.0,0.0,0.6042884984148507,0.75,Yangon City,Yangon (East),MMR013D002,3207.5580615997314,3207.5580615997314,3207.5580615997314,0.0,0.0,0.0,0.0
1597,Dagon Myothit (Seikkan),16.82446,96.26563,16.824465,96.265626,1,UMTS,MPT,1000,0.0288555088938876,0.0875235327305609,143.49141801951058,0.0686032560262916,0.5292237946081922,0.9979220978297968,0.0,0.599528540091433,0.55,Yangon City,Yangon (East),MMR013D002,966.9565353393555,966.9565353393555,966.9565353393555,0.0,0.0,0.0,0.0
1598,Dagon Myothit (Seikkan),16.82463,96.26612,16.824633,96.266121,12,UMTS,MPT,1000,0.0007782385587842,0.0022527008314404,143.4780706829268,0.068605344200843,0.5286130833368337,0.9980213860933096,0.0,0.599024328750305,0.55,Yangon City,Yangon (East),MMR013D002,133.8958854675293,133.8958854675293,11.157990455627441,0.0,0.0,0.0,0.0
1599,Dagon Myothit (Seikkan),16.82464,96.26613,16.824637,96.266127,1,UMTS,MPT,1000,0.0007782385587842,0.0022527008314404,143.4779493812322,0.0686053162788617,0.528607533142481,0.9980200584624184,0.0,0.5990194119404716,0.55,Yangon City,Yangon (East),MMR013D002,48.45015335083008,48.45015335083008,48.45015335083008,0.0,0.0,0.0,0.0
1600,Dagon Myothit (Seikkan),16.8247,96.26574,16.8247,96.265741,1,UMTS,MPT,1000,0.0089278385173434,0.02700308289556,143.49236505743772,0.0685984300952162,0.5292671266042713,0.997692635060047,0.0,0.5995309528726377,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1601,Dagon Myothit (Seikkan),16.8247,96.26606,16.824704,96.266058,1,UMTS,MPT,1000,0.0092567148284327,0.0280018821486143,143.48167778153692,0.0686025745935369,0.5287781271839164,0.9978896971500444,0.0,0.5991448626788356,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1602,Dagon Myothit (Seikkan),16.82476,96.26569,16.824763,96.265689,1,UMTS,MPT,1000,0.0089278385173434,0.02700308289556,143.49543272421403,0.0685960251059331,0.5294074885907473,0.9975782829291328,0.0,0.5996331077415051,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,Dagon Myothit (Seikkan),16.82479,96.26607,16.824786,96.266073,1,UMTS,MPT,1000,0.0092567148284327,0.0280018821486143,143.482861728843,0.0686005533544915,0.5288322990376031,0.997793591527636,0.0,0.5991764929111081,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1604,Dagon Myothit (Seikkan),16.8248,96.26588,16.824799,96.265878,1,UMTS,MPT,1000,0.0076228826465038,0.0230399243915436,143.4897560504317,0.0685975850500038,0.5291477507291199,0.9976524549555288,0.0,0.5994234563630811,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1605,Dagon Myothit (Seikkan),16.82481,96.26581,16.824808,96.265807,1,UMTS,MPT,1000,0.0076228826465038,0.0230399243915436,143.49235405561788,0.068596388644858,0.5292666232128013,0.9975955684326572,0.0,0.5995159649957796,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1606,Dagon Myothit (Seikkan),16.82487,96.26701,16.82487487793,96.267013549805,1,UMTS,MPT,1000,0.0979974374474124,0.2975079684147323,143.45271657402105,0.0686107606226576,0.5274529987022066,0.9982789254431872,0.0,0.5980768877133538,0.55,Yangon City,Yangon (East),MMR013D002,571.4005928039551,571.4005928039551,571.4005928039551,0.0,0.0,0.0,0.0
1607,Dagon Myothit (Seikkan),16.82487,96.26976,16.82487487793,96.269760131836,1,UMTS,MPT,1000,0.0764045949924556,0.2319303813763364,143.35911497026973,0.0686475921326894,0.52317023007122,1.0,0.0,0.594694695560537,0.55,Yangon City,Yangon (East),MMR013D002,3298.5242624282837,3298.5242624282837,3298.5242624282837,0.0,0.0,0.0,0.0
1608,Dagon Myothit (Seikkan),16.82498,96.26598,16.824982,96.265978,1,UMTS,MPT,1000,0.0200540307619507,0.0607933928952132,143.49013945031328,0.0685939670509225,0.5291652933023249,0.9974804267857984,0.0,0.5994125633248459,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1609,Dagon Myothit (Seikkan),16.82507,96.2649,16.825074,96.264895,1,UMTS,MPT,1000,0.0226195580643499,0.0685849141052353,143.5288175824907,0.068576946360874,0.5309350225009261,0.9966711291351262,0.0,0.6007954384960561,0.55,Yangon City,Yangon (East),MMR013D002,232.49685668945312,232.49685668945312,232.49685668945312,0.0,0.0,0.0,0.0
1610,Dagon Myothit (Seikkan),16.8251,96.26583,16.825096,96.265832,1,UMTS,MPT,1000,0.0110831737966934,0.0335488485664459,143.49745634690623,0.0685889193628099,0.5295000800361905,0.9972404199400586,0.0,0.5996611310217708,0.55,Yangon City,Yangon (East),MMR013D002,96.5353012084961,96.5353012084961,96.5353012084961,0.0,0.0,0.0,0.0
1611,Dagon Myothit (Seikkan),16.82512,96.2651,16.825124,96.265101,1,UMTS,MPT,1000,0.0192369339107793,0.0583118650468873,143.52285983429093,0.0685783552204515,0.530662423997496,0.99673811741486,0.0,0.6005737780101006,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,Dagon Myothit (Seikkan),16.82512,96.26552,16.825118,96.265525,1,UMTS,MPT,1000,0.0327670274720252,0.0994028372058842,143.50833950834482,0.0685842053182214,0.5299980422563569,0.9970162771350491,0.0,0.6000507774881607,0.55,Yangon City,Yangon (East),MMR013D002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,Dagon Myothit (Seikkan),16.82519,96.26585,16.825194,96.265851,1,UMTS,MPT,1000,0.0110831737966934,0.0335488485664459,143.49883679553213,0.0685865186214369,0.5295632428649747,0.9971262697882404,0.0,0.5996976969034645,0.55,Yangon City,Yangon (East),MMR013D002,374.8089904785156,374.8089904785156,374.8089904785156,0.0,0.0,0.0,0.0
1614,Dagon Myothit (Seikkan),16.82526,96.26499,16.825262,96.264992,1,UMTS,MPT,1000,0.0192369339107793,0.0583118650468873,143.5294137269028,0.0685731545172769,0.5309622992620643,0.996490835028008,0.0,0.6007915796269558,0.55,Yangon City,Yangon (East),MMR013D002,273.3441963195801,273.3441963195801,273.3441963195801,0.0,0.0,0.0,0.0
1615,Dagon Myothit (Seikkan),16.82556,96.26351,16.82556,96.26351,1,UMTS,MPT,1000,0.1570058904403886,0.4767169803926661,143.58583857596057,0.0685452045506825,0.533544034658339,0.9951618734972628,0.0,0.6027867104841775,0.55,Yangon City,Yangon (East),MMR013D002,5274.738166809082,5274.738166809082,5274.738166809082,0.0,0.0,0.0,0.0
1616,Dagon Myothit (Seikkan),16.82556,96.26976,16.825562,96.26976,1,UMTS,MPT,1000,0.0764045949924556,0.2319303813763364,143.3733042635227,0.0686289504467988,0.523819465315107,0.9991438129360948,0.0,0.5951181174582552,0.55,Yangon City,Yangon (East),MMR013D002,652.5863952636719,652.5863952636719,652.5863952636719,0.0,0.0,0.0,0.0
1617,Dagon Myothit (Seikkan),16.82625,96.24779,16.826248168945,96.247787475586,2,UMTS,Ooredoo,1000,0.9162192280259758,1.0,144.12769129740494,0.0683155188330508,0.5583366636840412,0.9842408056003537,0.0,0.622222284971488,0.55,Yangon City,Yangon (East),MMR013D002,5947.570446968079,5947.570446968079,2973.7852234840393,0.0,0.0,0.0,0.0
1618,Dagon Myothit (Seikkan),16.82625,96.26839,16.826248168945,96.26838684082,1,UMTS,MPT,1000,0.1409189194150653,0.4278607566325041,143.43434049281925,0.0685919433065195,0.5266121957567725,0.9973842020389604,0.0,0.5972279966991006,0.55,Yangon City,Yangon (East),MMR013D002,418.6530075073242,418.6530075073242,418.6530075073242,0.0,0.0,0.0,0.0
1619,Dagon Myothit (Seikkan),16.82716,96.2693,16.827164,96.269302,1,UMTS,MPT,1000,0.1409189194150653,0.4278607566325041,143.42209185607976,0.0685793768472444,0.5260517558166663,0.9967866935983748,0.0,0.5966619964839226,0.55,Yangon City,Yangon (East),MMR013D002,1545.82271194458,1545.82271194458,1545.82271194458,0.0,0.0,0.0,0.0
1620,Dagon Myothit (Seikkan),16.83037,96.27937,16.830368041992,96.279373168945,1,UMTS,Ooredoo,1000,0.4808610857575216,1.0,143.1425645983766,0.0686270854813234,0.5132619047583692,0.9990551377899332,0.0,0.5861308897131038,0.55,Yangon City,Yangon (East),MMR013D002,24851.920039653778,20320.65966486931,24851.920039653778,0.0,0.0,0.0,1087.286571264267
1621,Dagon Myothit (Seikkan),16.83311,96.27113,16.833114624023,96.271133422852,1,UMTS,MPT,1000,0.3092564185567848,0.9391027121471603,143.4835142563811,0.068442684155437,0.5288621556250873,0.9902872465120136,0.0,0.5980759192581262,0.55,Yangon City,Yangon (East),MMR013D002,3035.120777130127,3035.120777130127,3035.120777130127,0.0,0.0,0.0,0.0
1622,Dagon Myothit (Seikkan),16.83449,96.24779,16.834487915039,96.247787475586,1,GSM,MPT,1000,0.3385783005605695,1.0,144.3010966272766,0.068093796137116,0.566270875037871,0.9736983624673746,0.0,0.6273849981522965,0.75,Yangon City,Yangon (East),MMR013D002,3233.2051544189453,3233.2051544189453,3233.2051544189453,0.0,0.0,0.0,0.0
